id	site	plot	species	value	old_name	habitat	veg	aliens	alititude	soil
1456	28	28.5	Rhus_laevigata	1		tms/gravel	fynbos	yes	low	tms
1457	28	28.6	Adenandra_villosa	1		tms/gravel	fynbos	yes	low	tms
1458	28	28.6	Aristea_spiralis	1		tms/gravel	fynbos	yes	low	tms
1459	28	28.6	Rafnia_triflora	1		tms/gravel	fynbos	yes	low	tms
1460	28	28.6	Ficinia_deusta	1		tms/gravel	fynbos	yes	low	tms
1461	29	29.1	Briza_maxima	1		Strandveld/thicket_fynbos	Milkwood	yes	low	sand
1462	29	29.1	Cineraria_geifolia	1		Strandveld/thicket_fynbos	Milkwood	yes	low	sand
1463	29	29.1	Conyza_bonariensis	1		Strandveld/thicket_fynbos	Milkwood	yes	low	sand
1464	29	29.1	cuisti_capros	1		Strandveld/thicket_fynbos	Milkwood	yes	low	sand
1465	29	29.1	Dipogon_lignosus	1		Strandveld/thicket_fynbos	Milkwood	yes	low	sand
1466	29	29.1	Helichrysum_crispum	1		Strandveld/thicket_fynbos	Milkwood	yes	low	sand
1467	29	29.1	Pseudognapalium_undulatum	1	Helichrysum_messy_2007/213	Strandveld/thicket_fynbos	Milkwood	yes	low	sand
1468	29	29.1	Helichrysum_pandurifolium	1		Strandveld/thicket_fynbos	Milkwood	yes	low	sand
1469	29	29.1	Pelargonium_captitatum	1		Strandveld/thicket_fynbos	Milkwood	yes	low	sand
1470	29	29.1	Podalyria_sericea	1		Strandveld/thicket_fynbos	Milkwood	yes	low	sand
1471	29	29.1	Rhus_glauca	1		Strandveld/thicket_fynbos	Milkwood	yes	low	sand
1472	29	29.1	Sideroxylon_inerme	1		Strandveld/thicket_fynbos	Milkwood	yes	low	sand
1473	29	29.1	Sutera_tomentosa	1		Strandveld/thicket_fynbos	Milkwood	yes	low	sand
1474	29	29.1	Tetragonia_fruticosa	1		Strandveld/thicket_fynbos	Milkwood	yes	low	sand
1475	29	29.2	Asparagus_capensis	1		Strandveld/thicket_fynbos	Milkwood	yes	low	sand
1476	29	29.2	Cissampelos_capensis	1		Strandveld/thicket_fynbos	Milkwood	yes	low	sand
1477	29	29.2	Cussonia_thyrsiflora	1		Strandveld/thicket_fynbos	Milkwood	yes	low	sand
1478	29	29.2	Hebenstreita_dentata	1		Strandveld/thicket_fynbos	Milkwood	yes	low	sand
1479	29	29.2	Lycium_afrum	1		Strandveld/thicket_fynbos	Milkwood	yes	low	sand
1480	29	29.2	Pentaschistis_airoides	1		Strandveld/thicket_fynbos	Milkwood	yes	low	sand
1481	29	29.2	Polygala_myrtifolia	1		Strandveld/thicket_fynbos	Milkwood	yes	low	sand
1482	29	29.3	Acacia_cyclops	1		Strandveld/thicket_fynbos	Milkwood	yes	low	sand
1483	29	29.3	Anisodontea_scabrosa	1		Strandveld/thicket_fynbos	Milkwood	yes	low	sand
1484	29	29.3	chrysanthemoides_monolifera	1		Strandveld/thicket_fynbos	Milkwood	yes	low	sand
1485	29	29.3	Myrsine_africana	1		Strandveld/thicket_fynbos	Milkwood	yes	low	sand
1486	29	29.3	Olea_exaspirata	1		Strandveld/thicket_fynbos	Milkwood	yes	low	sand
1487	29	29.3	Rhus_tomentosa	1		Strandveld/thicket_fynbos	Milkwood	yes	low	sand
1488	29	29.3	Tarchonanthus_camphoratus	1		Strandveld/thicket_fynbos	Milkwood	yes	low	sand
1489	29	29.3	Lagorus_ovatus	1		Strandveld/thicket_fynbos	Milkwood	yes	low	sand
1490	29	29.4	Cynanchum_obtusifolium	1		Strandveld/thicket_fynbos	Milkwood	yes	low	sand
1491	29	29.4	Picris_echiodes	1		Strandveld/thicket_fynbos	Milkwood	yes	low	sand
1492	29	29.4	Podalyria_sericea	1		Strandveld/thicket_fynbos	Milkwood	yes	low	sand
1493	29	29.4	Salvia_africana-lutea	1		Strandveld/thicket_fynbos	Milkwood	yes	low	sand
1494	29	29.4	Senecio_elegans	1		Strandveld/thicket_fynbos	Milkwood	yes	low	sand
1495	29	29.5	Myoporum_tenuifolium	1		Strandveld/thicket_fynbos	Milkwood	yes	low	sand
1496	32	32.1	Agathosma_sp	1		granite_fynbos	fynbos	no	low	granite
1497	32	32.1	Anthospermum_aethiopicum	1		granite_fynbos	fynbos	no	low	granite
1498	32	32.1	aristea_africana	1		granite_fynbos	fynbos	no	low	granite
1499	32	32.1	Aristea_major	1		granite_fynbos	fynbos	no	low	granite
1500	32	32.1	Aristea_spiralis	1		granite_fynbos	fynbos	no	low	granite
1501	32	32.1	Aspalathus_ericifolia	1		granite_fynbos	fynbos	no	low	granite
1502	32	32.1	Aspalathus_ground_2007/386	1		granite_fynbos	fynbos	no	low	granite
1503	32	32.1	Berzelia_lanuginosa	1		granite_fynbos	fynbos	no	low	granite
1504	32	32.1	Bobartia_gladiata	1		granite_fynbos	fynbos	no	low	granite
1505	32	32.1	Briza_maxima	1		granite_fynbos	fynbos	no	low	granite
1506	32	32.1	Cannamois_virgata	1		granite_fynbos	fynbos	no	low	granite
1507	32	32.1	Cassytha_ciliolata	1		granite_fynbos	fynbos	no	low	granite
1508	32	32.1	Cliffortia_filifolia	1		granite_fynbos	fynbos	no	low	granite
1509	32	32.1	Cymbopogon_marginatus	1		granite_fynbos	fynbos	no	low	granite
1510	32	32.1	Cyphia_bulbosa	1		granite_fynbos	fynbos	no	low	granite
1511	32	32.1	Erica_nudiflora	1		granite_fynbos	fynbos	no	low	granite
1512	32	32.1	Erica_plukenetii	1		granite_fynbos	fynbos	no	low	granite
1513	32	32.1	Euphorbia_erythrina	1		granite_fynbos	fynbos	no	low	granite
1514	32	32.1	Ficinia_bulbosa	1		granite_fynbos	fynbos	no	low	granite
1515	32	32.1	Ficinia_tristachya	1	Ficinia_white_flower_2007/385	granite_fynbos	fynbos	no	low	granite
1516	32	32.1	Helichrysum_cymosum	1		granite_fynbos	fynbos	no	low	granite
1517	32	32.1	Helichrysum_indicum	1		granite_fynbos	fynbos	no	low	granite
1518	32	32.1	Indigofera_mauritanica	1		granite_fynbos	fynbos	no	low	granite
1519	32	32.1	Ischyrolepis_capensis	1		granite_fynbos	fynbos	no	low	granite
1520	32	32.1	Calopsis_gracilis	1	Ischyrolepis_tufted_2007/382	granite_fynbos	fynbos	no	low	granite
1521	32	32.1	Leucadendron_xanthoconas	1		granite_fynbos	fynbos	no	low	granite
1522	32	32.1	Lichtensteinia_lacera	1		granite_fynbos	fynbos	no	low	granite
1523	32	32.1	Lobelia_coronopifolia	1		granite_fynbos	fynbos	no	low	granite
1524	32	32.1	Lobelia_pinifolia	1		granite_fynbos	fynbos	no	low	granite
1525	32	32.1	Macrostylis_villosa_subsp_villosa	1		granite_fynbos	fynbos	no	low	granite
1526	32	32.1	Merxmuellera_rufa	1		granite_fynbos	fynbos	no	low	granite
1527	32	32.1	Merxmuellera_stricta	1		granite_fynbos	fynbos	no	low	granite
1528	32	32.1	metalasia_muricata	1		granite_fynbos	fynbos	no	low	granite
1529	32	32.1	Montinia_caryophyllacea	1		granite_fynbos	fynbos	no	low	granite
1530	32	32.1	Muraltia_thunbergia	1		granite_fynbos	fynbos	no	low	granite
1531	32	32.1	Myrsine_africana	1		granite_fynbos	fynbos	no	low	granite
1532	32	32.1	Orchid_sp_2007/387	1		granite_fynbos	fynbos	no	low	granite
1533	32	32.1	Otholobium_fruiticans	1		granite_fynbos	fynbos	no	low	granite
1534	32	32.1	Passerina_corymbosa	1		granite_fynbos	fynbos	no	low	granite
1535	32	32.1	Pelargonium_cucullatum	1		granite_fynbos	fynbos	no	low	granite
1536	32	32.1	Pelargonium_triste	1		granite_fynbos	fynbos	no	low	granite
1537	32	32.1	Penea_mucronata	1		granite_fynbos	fynbos	no	low	granite
1538	32	32.1	Pentaschistis_airoides	1		granite_fynbos	fynbos	no	low	granite
1539	32	32.1	Phylica_imberbis	1		granite_fynbos	fynbos	no	low	granite
1540	32	32.1	Pinus_pinaster	1		granite_fynbos	fynbos	no	low	granite
1541	32	32.1	Protea_nerifolia	1		granite_fynbos	fynbos	no	low	granite
1542	32	32.1	Psoralea_laxa	1		granite_fynbos	fynbos	no	low	granite
1543	32	32.1	Restio_triticeus	1	Restio_flake_bract_2007/381	granite_fynbos	fynbos	no	low	granite
1544	32	32.1	Pseudoselago_spuria	1		granite_fynbos	fynbos	no	low	granite
1545	32	32.1	Senecio_pubigeris	1		granite_fynbos	fynbos	no	low	granite
1546	32	32.1	Struthiola_dodecandra	1		granite_fynbos	fynbos	no	low	granite
1547	32	32.1	Tetraria_bramoides	1		granite_fynbos	fynbos	no	low	granite
1548	32	32.1	Tetraria_light_brown_2007/383	1		granite_fynbos	fynbos	no	low	granite
1549	32	32.1	Tetraria_exilis	1	Tetraria_thin_2007/380	granite_fynbos	fynbos	no	low	granite
1550	32	32.1	Tetraria_pleiostacha	1	Tetraria_ustulata_2007/384	granite_fynbos	fynbos	no	low	granite
1551	32	32.1	Tribolium_uniolae	1		granite_fynbos	fynbos	no	low	granite
1552	32	32.1	Wachendorfia_paniculata	1		granite_fynbos	fynbos	no	low	granite
1553	32	32.1	Watsonia_borbonica	1		granite_fynbos	fynbos	no	low	granite
1554	32	32.1	Pseudoselago_spuria	1		granite_fynbos	fynbos	no	low	granite
1555	32	32.2	Acacia_cyclops	1		granite_fynbos	fynbos	no	low	granite
1556	32	32.2	Agathosma_imbricata	1		granite_fynbos	fynbos	no	low	granite
1557	32	32.2	Berkheya_armata	1		granite_fynbos	fynbos	no	low	granite
1558	32	32.2	Drosera_capensis	1		granite_fynbos	fynbos	no	low	granite
1559	32	32.2	Elytropappus_rhinocerotus	1		granite_fynbos	fynbos	no	low	granite
1560	32	32.2	Gnidia_juniperifolia	1		granite_fynbos	fynbos	no	low	granite
1561	32	32.2	Haplocarpha_lanata	1		granite_fynbos	fynbos	no	low	granite
1562	32	32.2	Helichrysum_patulum	1		granite_fynbos	fynbos	no	low	granite
1563	32	32.2	Plantago_remota	1		granite_fynbos	fynbos	no	low	granite
1564	32	32.2	Polygala_garcinii	1		granite_fynbos	fynbos	no	low	granite
1565	32	32.2	Schizaea_pectinata	1		granite_fynbos	fynbos	no	low	granite
1566	32	32.2	Senecio_burchelli	1		granite_fynbos	fynbos	no	low	granite
1567	32	32.2	Thesium_funale	1		granite_fynbos	fynbos	no	low	granite
1568	32	32.2	Trachyandra_hirsuta	1	Trachyandra_sp_2007/390	granite_fynbos	fynbos	no	low	granite
1569	32	32.2	Elegia_coleura	1	Elegia_cf_colura_2007/388	granite_fynbos	fynbos	no	low	granite
	32	32.2	Calopsis_viminea	1	Elegia_sp_2007/389	granite_fynbos	fynbos	no	low	granite
1570	32	32.3	Gymnosporia_buxifolia	1		granite_fynbos	fynbos	no	low	granite
1571	32	32.3	Olea_capensis	1		granite_fynbos	fynbos	no	low	granite
1572	32	32.3	Podylaria_calyptrata	1		granite_fynbos	fynbos	no	low	granite
1573	32	32.4	Clutia_alaternoides	1		granite_fynbos	fynbos	no	low	granite
1574	32	32.4	Disparago_anomala	1	Disparago_sp_2007/391	granite_fynbos	fynbos	no	low	granite
1575	32	32.4	Elytropappus_scaber	1		granite_fynbos	fynbos	no	low	granite
1576	32	32.4	Indigofera_filiformis	1	Indigofera_sp_2007/392	granite_fynbos	fynbos	no	low	granite
1577	32	32.4	Microdon_dubius_	1		granite_fynbos	fynbos	no	low	granite
1578	32	32.4	Rhus_tomentosa	1		granite_fynbos	fynbos	no	low	granite
1579	32	32.5	Hypochoeris_radicata	1		granite_fynbos	fynbos	no	low	granite
1580	32	32.5	Ornithogalum_hispidum	1		granite_fynbos	fynbos	no	low	granite
1581	32	32.5	Scabiosa_columbaria	1		granite_fynbos	fynbos	no	low	granite
1582	32	32.5	Struthiola_ciliata	1		granite_fynbos	fynbos	no	low	granite
1583	32	32.5	Thamnochortus_gracilus	1		granite_fynbos	fynbos	no	low	granite
1584	32	32.5	Micranthus_alopecuroides	1		granite_fynbos	fynbos	no	low	granite
1585	32	32.6	Caesia_contorta	1		granite_fynbos	fynbos	no	low	granite
1586	32	32.6	chrysanthemoides_monolifera	1		granite_fynbos	fynbos	no	low	granite
1587	32	32.6	Erica_hirtiflora	1		granite_fynbos	fynbos	no	low	granite
1588	32	32.6	Pelargonium_myrrhifolium	1		granite_fynbos	fynbos	no	low	granite
1589	32	32.6	Scabiosa_columbaria	1		granite_fynbos	fynbos	no	low	granite
	32	32.6	Hermania_hyssopifolia	1	Hermania_sp_2007/393	granite_fynbos	fynbos	no	low	granite
1590	33	33.1	Anthospermum_aethiopicum	1		tms/gravel	fynbos	yes	low	tms
1591	33	33.1	aristea_africana	1		tms/gravel	fynbos	yes	low	tms
1592	33	33.1	Aristea_major	1		tms/gravel	fynbos	yes	low	tms
1593	33	33.1	Avena_seteva	1		tms/gravel	fynbos	yes	low	tms
1594	33	33.1	Briza_maxima	1		tms/gravel	fynbos	yes	low	tms
1595	33	33.1	Cannamois_virgata	1		tms/gravel	fynbos	yes	low	tms
1596	33	33.1	Chironia_baccifera	1		tms/gravel	fynbos	yes	low	tms
1597	33	33.1	chrysanthemoides_monolifera	1		tms/gravel	fynbos	yes	low	tms
1598	33	33.1	Chrysocoma_coma-aurea	1		tms/gravel	fynbos	yes	low	tms
1599	33	33.1	Conyza_canadensis	1		tms/gravel	fynbos	yes	low	tms
1600	33	33.1	Ehrharta_calycina	1		tms/gravel	fynbos	yes	low	tms
1601	33	33.1	Erica_nudiflora	1		tms/gravel	fynbos	yes	low	tms
1602	33	33.1	Ficinia_oligantha	1		tms/gravel	fynbos	yes	low	tms
1603	33	33.1	Ficinia_deusta	1	Ficinia_sp_2007/398	tms/gravel	fynbos	yes	low	tms
1604	33	33.1	Helichrysum_patulum	1		tms/gravel	fynbos	yes	low	tms
1605	33	33.1	Helichrysum_patulum	1	Helichrysum_sp_2007/394	tms/gravel	fynbos	yes	low	tms
1606	33	33.1	Hypochoeris_radicata	1		tms/gravel	fynbos	yes	low	tms
1607	33	33.1	Indigofera_cystisoides	1		tms/gravel	fynbos	yes	low	tms
1608	33	33.1	Ischyrolepis_capensis	1		tms/gravel	fynbos	yes	low	tms
1609	33	33.1	Koelaria_capensis	1		tms/gravel	fynbos	yes	low	tms
1610	33	33.1	Lactuca_seriola	1		tms/gravel	fynbos	yes	low	tms
1611	33	33.1	Lobelia_pinifolia	1		tms/gravel	fynbos	yes	low	tms
1612	33	33.1	Micranthus_alopecuroides	1		tms/gravel	fynbos	yes	low	tms
1613	33	33.1	Morea_sp	1		tms/gravel	fynbos	yes	low	tms
1614	33	33.1	Pentaschistis_ampla	1	Pentashistis_spectacular_2007/399	tms/gravel	fynbos	yes	low	tms
1615	33	33.1	Phylica_imberbis	1		tms/gravel	fynbos	yes	low	tms
1616	33	33.1	Pinus_pinaster	1		tms/gravel	fynbos	yes	low	tms
1617	33	33.1	Platycaulos_compressus	1	Platycaulos_sp_2007/397	tms/gravel	fynbos	yes	low	tms
1618	33	33.1	Polypogon_monspeliensis	1		tms/gravel	fynbos	yes	low	tms
1619	33	33.1	Pseudoselago_spuria	1		tms/gravel	fynbos	yes	low	tms
1620	33	33.1	Rafnia_triflora	1		tms/gravel	fynbos	yes	low	tms
1621	33	33.1	Restio_triticeus	1	Restio_flake_bract_2007/381	tms/gravel	fynbos	yes	low	tms
1622	33	33.1	Rhus_tomentosa	1		tms/gravel	fynbos	yes	low	tms
1623	33	33.1	Senecio_rigidus	1		tms/gravel	fynbos	yes	low	tms
1624	33	33.1	Stoebe_cinerea	1		tms/gravel	fynbos	yes	low	tms
1625	33	33.1	Struthiola_ciliata	1		tms/gravel	fynbos	yes	low	tms
1626	33	33.1	Tetraria_bramoides	1		tms/gravel	fynbos	yes	low	tms
1627	33	33.1	Tetraria_fimbriolata	1	Tetraria_sp_2007/396	tms/gravel	fynbos	yes	low	tms
1628	33	33.1	Tribolium_uniolae	1		tms/gravel	fynbos	yes	low	tms
1629	33	33.1	Wahlenbergia_capensis	1		tms/gravel	fynbos	yes	low	tms
1630	33	33.1	Pentaschistis_airoides	1		tms/gravel	fynbos	yes	low	tms
1631	33	33.2	Acacia_saligna	1		tms/gravel	fynbos	yes	low	tms
1632	33	33.2	Aristea_spiralis	1		tms/gravel	fynbos	yes	low	tms
1633	33	33.2	Asparagus_lignosus	1		tms/gravel	fynbos	yes	low	tms
1634	33	33.2	Athanasia_dentata	1		tms/gravel	fynbos	yes	low	tms
1635	33	33.2	Berzelia_lanuginosa	1		tms/gravel	fynbos	yes	low	tms
1636	33	33.2	Cliffortia_stricta	1		tms/gravel	fynbos	yes	low	tms
1637	33	33.2	Erica_sp_2007/402	1		tms/gravel	fynbos	yes	low	tms
1638	33	33.2	Ficinia_tristachya	1	Ficinia_white_flower_2007/385	tms/gravel	fynbos	yes	low	tms
1639	33	33.2	Gnidia_juniperifolia	1		tms/gravel	fynbos	yes	low	tms
1640	33	33.2	Helichrysum_crispum	1		tms/gravel	fynbos	yes	low	tms
1641	33	33.2	Merxmuellera_rufa	1		tms/gravel	fynbos	yes	low	tms
1642	33	33.2	Merxmuellera_stricta	1		tms/gravel	fynbos	yes	low	tms
1643	33	33.2	Metalasia_muricata	1		tms/gravel	fynbos	yes	low	tms
1644	33	33.2	Muraltia_thunbergia	1		tms/gravel	fynbos	yes	low	tms
1645	33	33.2	Olea_capensis	1		tms/gravel	fynbos	yes	low	tms
1646	33	33.2	Passerina_corymbosa	1		tms/gravel	fynbos	yes	low	tms
1647	33	33.2	Pelargonium_captitatum	1		tms/gravel	fynbos	yes	low	tms
1648	33	33.2	Pentaschistis_barbata	1		tms/gravel	fynbos	yes	low	tms
1649	33	33.2	Physalis_viscosa	1		tms/gravel	fynbos	yes	low	tms
1650	33	33.2	Polygala_garcinii	1		tms/gravel	fynbos	yes	low	tms
1651	33	33.2	Pseudopentameris_macrantha	1		tms/gravel	fynbos	yes	low	tms
1652	33	33.2	Psoralea_laxa	1		tms/gravel	fynbos	yes	low	tms
1653	33	33.2	Senecio_pubigeris	1		tms/gravel	fynbos	yes	low	tms
1654	33	33.2	Staberoha_cernua	1		tms/gravel	fynbos	yes	low	tms
1655	33	33.2	Tetraria_exilis	1	Tetraria_thin_2007/380	tms/gravel	fynbos	yes	low	tms
1656	33	33.2	Trichocephalus_stipularis	1		tms/gravel	fynbos	yes	low	tms
1657	33	33.2	Vygie_sp_2007/401	1		tms/gravel	fynbos	yes	low	tms
1658	33	33.2	Helichrysum_patulum	1	Helichrysum_gnarly_2007/394	tms/gravel	fynbos	yes	low	tms
	33	33.3	Ficinia_rigida	1	Ficinia_sp_2007/404	tms/gravel	fynbos	yes	low	tms
1659	33	33.3	Acacia_cyclops	1		tms/gravel	fynbos	yes	low	tms
1660	33	33.3	Acacia_mearnsii	1		tms/gravel	fynbos	yes	low	tms
1661	33	33.3	Cassytha_ciliolata	1		tms/gravel	fynbos	yes	low	tms
1662	33	33.3	Ceterium_sp_2007/405	1		tms/gravel	fynbos	yes	low	tms
1663	33	33.3	Cliffortia_filifolia	1		tms/gravel	fynbos	yes	low	tms
1664	33	33.3	Ehrharta__sp_2007/406	1		tms/gravel	fynbos	yes	low	tms
1665	33	33.3	Eucalyptus_sp	1		tms/gravel	fynbos	yes	low	tms
1666	33	33.3	Halleria_lucida	1		tms/gravel	fynbos	yes	low	tms
1667	33	33.3	Leucospermum_conocarpodendron	1		tms/gravel	fynbos	yes	low	tms
1668	33	33.3	Pinus_pinea	1		tms/gravel	fynbos	yes	low	tms
1669	33	33.3	Tetraria_compar	1	Tetraria_2007/403	tms/gravel	fynbos	yes	low	tms
1670	33	33.4	Baeometra_uniflora	1		tms/gravel	fynbos	yes	low	tms
1671	33	33.4	Grass_1_2007/405	1		tms/gravel	fynbos	yes	low	tms
1672	33	33.4	Ischyrolepis_tenuissima_2007/407	1		tms/gravel	fynbos	yes	low	tms
1673	33	33.4	Otholobium_fruiticans	1		tms/gravel	fynbos	yes	low	tms
1674	33	33.4	Pittosporum_undulatum	1		tms/gravel	fynbos	yes	low	tms
1675	33	33.4	Psoralea_imbricata	1	Psoralea_creeper_2007/406	tms/gravel	fynbos	yes	low	tms
1676	33	33.4	Solanum_nigrum	1		tms/gravel	fynbos	yes	low	tms
1677	33	33.5	Lobelia_coronopifolia	1		tms/gravel	fynbos	yes	low	tms
1678	33	33.5	Sonchus_oleraceus	1		tms/gravel	fynbos	yes	low	tms
1679	33	33.6	Aristea_major	1		tms/gravel	fynbos	yes	low	tms
1680	33	33.6	Fern_sp1	1	Fern_sp_2007/409	tms/gravel	fynbos	yes	low	tms
1681	33	33.6	Myrsine_africana	1		tms/gravel	fynbos	yes	low	tms
1682	33	33.6	Restio_filiformis	1	Restio_sp_2007/408	tms/gravel	fynbos	yes	low	tms
1683	34	34.1	Berzelia_lanuginosa	1		wetland	Wetland	no	med	tms
1684	34	34.1	Chironia_decumbens	1	Chironia_sp_2007/170	wetland	Wetland	no	med	tms
1685	34	34.1	Cliffortia_graminea	1		wetland	Wetland	no	med	tms
1686	34	34.1	Elegia_thyrsifera	1		wetland	Wetland	no	med	tms
1688	34	34.1	Epischoenus_gracilis	1	epischoenus_gracilis_2007/164	wetland	Wetland	no	med	tms
1689	34	34.1	Epischoenus_villosus_2007/166	1		wetland	Wetland	no	med	tms
1690	34	34.1	Erica_curviflora	1		wetland	Wetland	no	med	tms
1691	34	34.1	Erica_hirtiflora	1		wetland	Wetland	no	med	tms
1692	34	34.1	Erica_hispidula	1		wetland	Wetland	no	med	tms
1693	34	34.1	Erica_verticillata	1	Erica_red_branch_2007/167	wetland	Wetland	no	med	tms
1694	34	34.1	Ficinia_capilifolia	1	Ficinia_angustifolia_2007/165	wetland	Wetland	no	med	tms
1695	34	34.1	Osmitopsis_asteriscoides	1		wetland	Wetland	no	med	tms
1696	34	34.1	Stoebe_cinerea	1		wetland	Wetland	no	med	tms
1697	34	34.1	Helichrysum_cymosum	1		wetland	Wetland	no	med	tms
1698	34	34.2	Anthochortus_crinalis	1		wetland	Wetland	no	med	tms
1699	34	34.2	Drosera_aliciae	1		wetland	Wetland	no	med	tms
1700	34	34.2	Drosera_capensis	1		wetland	Wetland	no	med	tms
1701	34	34.2	Erica_limosa	1		wetland	Wetland	no	med	tms
1702	34	34.2	Penea_mucronata	1		wetland	Wetland	no	med	tms
1703	34	34.2	Pinus_pinaster	1		wetland	Wetland	no	med	tms
1704	34	34.2	Restio_ambigus	1	staberoha_2007/169	wetland	Wetland	no	med	tms
1705	34	34.2	Struthiola_tiny_yellow_2007/168	1		wetland	Wetland	no	med	tms
1706	34	34.2	Virgilia_oroboides	1		wetland	Wetland	no	med	tms
1707	34	34.3	Cythocoma_hexandra	1		wetland	Wetland	no	med	tms
1708	34	34.3	Histiopteris_incisa	1		wetland	Wetland	no	med	tms
1709	34	34.4	Blechnum_capense	1		wetland	Wetland	no	med	tms
1710	34	34.4	Disa_racemosa	1		wetland	Wetland	no	med	tms
1711	34	34.4	Gnidia_humilus	1		wetland	Wetland	no	med	tms
1712	34	34.5	Ehrharta_ramosa_	1		wetland	Wetland	no	med	tms
1713	34	34.5	Erica_amoena	1	Erica_2007/172	wetland	Wetland	no	med	tms
1714	34	34.5	Erica_hispidula	1	Erica_sp_broadleaf_2007/171	wetland	Wetland	no	med	tms
1715	34	34.5	Morella_serrata	1		wetland	Wetland	no	med	tms
1716	34	34.6	Psoralea_pinnata	1		wetland	Wetland	no	med	tms
1717	35	35.1	Aspalathus_capensis	1		tms/gravel	fynbos	no	high	tms
1718	35	35.1	Berzelia_lanuginosa	1		tms/gravel	fynbos	no	high	tms
1719	35	35.1	Cannamois_virgata	1		tms/gravel	fynbos	no	high	tms
1720	35	35.1	Clliffortia_stricta	1		tms/gravel	fynbos	no	high	tms
1721	35	35.1	Dimorphotheca_pluvialis	1		tms/gravel	fynbos	no	high	tms
1722	35	35.1	Ehrharta_ramosa_	1		tms/gravel	fynbos	no	high	tms
1723	35	35.1	Elegia_racemosa	1		tms/gravel	fynbos	no	high	tms
1724	35	35.1	Erica_corifolia	1		tms/gravel	fynbos	no	high	tms
1725	35	35.1	Erica_hispidula	1		tms/gravel	fynbos	no	high	tms
1726	35	35.1	Erica_muscosa	1		tms/gravel	fynbos	no	high	tms
1727	35	35.1	Erica_plukenetii	1		tms/gravel	fynbos	no	high	tms
1728	35	35.1	Erica_sessiliflora	1		tms/gravel	fynbos	no	high	tms
1729	35	35.1	Erica_sp_2007/177	1		tms/gravel	fynbos	no	high	tms
1730	35	35.1	Euryops_abrotanifolius	1		tms/gravel	fynbos	no	high	tms
1731	35	35.1	Ficinia_bulbosa	1		tms/gravel	fynbos	no	high	tms
1732	35	35.1	Gnidia_juniperifolia	1		tms/gravel	fynbos	no	high	tms
1733	35	35.1	Helichrysum_pandurifolium	1		tms/gravel	fynbos	no	high	tms
1734	35	35.1	Helichrysum_sp_2007/234	1		tms/gravel	fynbos	no	high	tms
1735	35	35.1	Hermus_villosa	1		tms/gravel	fynbos	no	high	tms
1736	35	35.1	Ischyrolepis_capensis	1		tms/gravel	fynbos	no	high	tms
1737	35	35.1	Ischyrolepis_tenuissima	1		tms/gravel	fynbos	no	high	tms
1738	35	35.1	Leucadendron_xanthoconas	1		tms/gravel	fynbos	no	high	tms
1739	35	35.1	Merxmuellera_rufa	1		tms/gravel	fynbos	no	high	tms
1740	35	35.1	Metalasia_cephalotes	1		tms/gravel	fynbos	no	high	tms
1741	35	35.1	Penea_mucronata	1		tms/gravel	fynbos	no	high	tms
1742	35	35.1	Pseudopentameris_macrantha	1		tms/gravel	fynbos	no	high	tms
1743	35	35.1	Schizaea_pectinata	1		tms/gravel	fynbos	no	high	tms
1744	35	35.1	Staberoha_cernua	1		tms/gravel	fynbos	no	high	tms
1745	35	35.1	Stilbe_vestita	1		tms/gravel	fynbos	no	high	tms
1746	35	35.1	Stoebe_cinerea	1		tms/gravel	fynbos	no	high	tms
1747	35	35.1	Struthiola_striata	1		tms/gravel	fynbos	no	high	tms
1748	35	35.1	Tetraria_compar	1		tms/gravel	fynbos	no	high	tms
1749	35	35.1	Tetraria_sp_2007/178	1		tms/gravel	fynbos	no	high	tms
1750	35	35.1	Tetraria_thermalis	1		tms/gravel	fynbos	no	high	tms
1751	35	35.1	Tetraria_ustulata	1		tms/gravel	fynbos	no	high	tms
1752	35	35.1	Thamnochortus_gracilus	1		tms/gravel	fynbos	no	high	tms
1753	35	35.1	Thesium_sp_2007/176	1		tms/gravel	fynbos	no	high	tms
1754	35	35.1	Tritoniopsis_parviflora	1		tms/gravel	fynbos	no	high	tms
1755	35	35.1	Hakea_gibbosa	1		tms/gravel	fynbos	no	high	tms
1756	35	35.1	Hypodiscus_aristatus	1		tms/gravel	fynbos	no	high	tms
1757	35	35.1	Pentaschistis_pallida	1	pentashistis_malouinsis_2007/173	tms/gravel	fynbos	no	high	tms
1758	35	35.1	Phylica_imberbis	1		tms/gravel	fynbos	no	high	tms
1759	35	35.1	Stoebe_grey	1	Stoebe_2007/174	tms/gravel	fynbos	no	high	tms
1760	35	35.1	Tetraria_cuspidata	1		tms/gravel	fynbos	no	high	tms
1761	35	35.1	Tritoniopsis_ungulcularis	1		tms/gravel	fynbos	no	high	tms
1762	35	35.1	Watsonia_tabularis	1		tms/gravel	fynbos	no	high	tms
1763	35	35.2	Bobartia_gladiata	1		tms/gravel	fynbos	no	high	tms
1764	35	35.2	Erica_mammosa	1		tms/gravel	fynbos	no	high	tms
1765	35	35.2	Selago_serrata	1		tms/gravel	fynbos	no	high	tms
1766	35	35.2	Ficinia_oligantha	1		tms/gravel	fynbos	no	high	tms
1767	35	35.2	Carpacoce_vaginellata	1		tms/gravel	fynbos	no	high	tms
1768	35	35.2	Morella_humilis	1		tms/gravel	fynbos	no	high	tms
